Bytes,ExecTime
1024,705768069
1024,705815344
1024,705831456
1024,705846810
1024,705858936
1024,714052092
1024,714071635
1024,714087584
1024,714099687
1024,714118237
1024,716815849
1024,716829367
1024,716842737
1024,716852419
1024,716863525
1024,718665087
1024,718692631
1024,718704050
1024,718714294
1024,718726917
1024,719229306
1024,719241294
1024,719293516
1024,719303126
1024,719333623
1024,720375366
1024,720801367
1024,720814237
1024,721286915
1024,721297915
1024,721932959
1024,723092246
1024,723175211
1024,723348420
1024,723359611
1024,723761053
1024,723773051
1024,723817958
1024,723878365
1024,723971049
1024,724123722
1024,724239800
1024,724247014
1024,724367027
1024,724375026
1024,725251946
1024,725271459
1024,725357883
1024,725368509
1024,725380830
1024,725478244
1024,725643822
1024,725655128
1024,725663131
1024,725669072
1024,725675441
1024,730016939
1024,730028351
1024,730064746
1024,730071414
1024,730087550
1024,730333228
1024,730344884
1024,730664835
1024,730677345
1024,730832253
1024,731895350
1024,731917457
1024,731959554
1024,731977365
1024,732144968
1024,733065704
1024,733091771
1024,733101809
1024,733112521
1024,733120712
1024,734079339
1024,734090692
1024,734134330
1024,734143128
1024,734164610
1024,734460486
1024,734731305
1024,734785791
1024,734796159
1024,734805892
1024,734875306
1024,735105674
1024,736106596
1024,736526943
1024,736537664
1024,736699296
1024,736710342
1024,736858582
1024,736869275
1024,736990847
1024,737001032
1024,737095689
1024,737576109
1024,737588272
1024,740577082
1024,740589458
1024,740779709
1024,740895885
1024,740905824
1024,741344439
1024,741357121
1024,741486075
1024,741496311
1024,741651392
1024,741797635
1024,741944858
1024,741956452
1024,742142058
1024,742155784
1024,742290571
1024,742301331
1024,742361568
1024,743608164
1024,743667996
1024,743837101
1024,743846936
1024,744264758
1024,744636044
1024,744648046
1024,744707430
1024,744787261
1024,744798274
1024,745442157
1024,745455266
1024,745577559
1024,745586586
1024,745890935
1024,747415749
1024,747437728
1024,747449674
1024,747459616
1024,747475058
1024,748909274
1024,748947131
1024,748960021
1024,748996092
1024,749018324
1024,749576526
1024,749594455
1024,749718490
1024,749731138
1024,749759347
1024,750369818
1024,750381927
1024,750393417
1024,750402276
1024,750412670
1024,751548146
1024,751561219
1024,751574606
1024,751582183
1024,751591775
1024,752309009
1024,752319433
1024,752542734
1024,752712921
1024,752723977
1024,753926785
1024,753940356
1024,754135335
1024,754146169
1024,754523960
1024,754919380
1024,754931431
1024,754943163
1024,754952242
1024,754963062
1024,756258178
1024,756272350
1024,756283693
1024,756291608
1024,756300338
1024,756946292
1024,756961094
1024,757023348
1024,757034614
1024,757045452
1024,758890543
1024,758904546
1024,758962031
1024,758971523
1024,758982614
1024,760800527
1024,761174747
1024,761444416
1024,761455640
1024,761469806
1024,761625048
1024,761750088
1024,761838441
1024,761851690
1024,761892988
1024,761916068
1024,762151138
1024,762210565
1024,762222022
1024,762235784
1024,762282927
1024,762420647
1024,762583038
1024,762593504
1024,762691722
1024,762704109
1024,762758780
1024,762772201
1024,762802956
1024,762988906
1024,763018448
1024,763050852
1024,763085644
1024,763092304
1024,763288723
1024,763299379
1024,763328431
1024,763446587
1024,763459324
1024,765424953
1024,765439270
1024,765517924
1024,765567589
1024,765575562
1024,766435875
1024,766450755
1024,766739137
1024,766773349
1024,766785979
1024,767859928
1024,767872888
1024,767885328
1024,767895016
1024,767904498
1024,769449460
1024,769462234
1024,769611444
1024,769623106
1024,769813764
1024,770176736
1024,770189324
1024,770327195
1024,770338447
1024,770689507
1024,770902779
1024,770914340
1024,771053372
1024,771063389
1024,771237469
1024,771573515
1024,771585256
1024,771718373
1024,771728889
1024,771912299
1024,772281911
1024,772293367
1024,772428966
1024,772440458
1024,772667681
1024,775119270
1024,775133656
1024,775171605
1024,775181644
1024,775211912
1024,776176866
1024,776196411
1024,776329361
1024,776339311
1024,776528654
1024,778659759
1024,778674128
1024,778842884
1024,779065542
1024,779090607
1024,779393694
1024,779405507
1024,779634246
1024,779645494
1024,779777931
1024,781358692
1024,781385690
1024,781617727
1024,781630546
1024,781641453
1024,781918655
1024,781931663
1024,786457251
1024,786483700
1024,786496050
1024,786507766
1024,786539063
1024,793484343
1024,793498915
1024,794075775
1024,794088640
1024,794098808
1024,794110993
1024,794240899
1024,794462605
1024,794604148
1024,794616142
1024,794714869
1024,794729120
1024,794899709
1024,795024948
1024,795035625
1024,795132748
1024,795143262
