Bytes,ExecTime
1024,791759686
1024,791779092
1024,791788404
1024,791832955
1024,791849974
1024,791866021
1024,791880343
1024,791895391
1024,791910334
1024,791929386
1024,791940451
1024,791955126
1024,791983053
1024,791994023
1024,792006243
1024,792034719
1024,792043899
1024,792060166
1024,792072057
1024,792093761
1024,792121959
1024,792131444
1024,792143312
1024,792151408
1024,792162064
1024,792195720
1024,792294592
1024,792316747
1024,792339933
1024,792350677
1024,792393159
1024,792403558
1024,792424186
1024,792433667
1024,792537552
1024,792547671
1024,792557222
1024,792605827
1024,792618207
1024,792649075
1024,792658685
1024,792697231
1024,792706551
1024,792742514
1024,792751861
1024,792784778
1024,792794418
1024,792826691
1024,792836564
1024,792886425
1024,792895407
1024,792923529
1024,792932069
1024,792965413
1024,792974260
1024,793001658
1024,793010631
1024,793046828
1024,793056093
1024,793445723
1024,793466495
1024,793476232
1024,793488355
1024,793499405
1024,793509754
1024,793519428
1024,793536397
1024,793545080
1024,793554347
1024,793562691
1024,793573160
1024,793581664
1024,793590281
1024,793600943
1024,793610275
1024,793622156
1024,793632707
1024,793643042
1024,793650774
1024,793659916
1024,793667618
1024,793682744
1024,793691798
1024,793699846
1024,793710086
1024,793721681
1024,793731739
1024,793742903
1024,793752356
1024,793762963
1024,793775755
1024,793784712
1024,793792514
1024,793803380
1024,793811185
1024,793822517
1024,793830907
1024,793839656
1024,793846843
1024,793856110
1024,793929554
1024,793939272
1024,793947384
1024,793955447
1024,793963480
1024,793971749
1024,793988629
1024,793999163
1024,794205451
1024,794218323
1024,794229737
1024,794242380
1024,794254814
1024,794264893
1024,794385770
1024,794679829
1024,794694876
1024,794704671
1024,794716033
1024,794725262
1024,794737347
1024,794746576
1024,794756419
1024,794763584
1024,794774949
1024,794783906
1024,794794840
1024,794803639
1024,794848451
1024,794866259
1024,794876828
1024,794885316
1024,794896455
1024,794904686
1024,794916692
1024,794925397
1024,794974400
1024,794984339
1024,795015657
1024,795024267
1024,795054451
1024,795064485
1024,795098409
1024,795107475
1024,796381882
1024,796396150
1024,796404820
1024,796418925
1024,796438572
1024,796449782
1024,796459596
1024,796466673
1024,796475309
1024,796482977
1024,796491829
1024,796502824
1024,796512416
1024,796519970
1024,796532370
1024,796541050
1024,796552068
1024,796562575
1024,796574337
1024,796583664
1024,796594993
1024,796603265
1024,796614055
1024,796623184
1024,796633020
1024,796642360
1024,796653726
1024,796664067
1024,796675298
1024,796827616
1024,796883449
1024,797052858
1024,797068090
1024,797079775
1024,797088272
1024,797100825
1024,797120350
1024,797131199
1024,797144571
1024,797154857
1024,797161884
1024,797174886
1024,797183302
1024,797318193
1024,797336524
1024,797349385
1024,797359287
1024,797370606
1024,797379844
1024,797391700
1024,797401378
1024,797413116
1024,797423094
1024,797433278
1024,797443661
1024,797453746
1024,797559782
1024,797573479
1024,797583435
1024,797595596
1024,797604060
1024,797614526
1024,797623507
1024,797640331
1024,797648334
1024,797654023
1024,797658219
1024,797665218
1024,797675528
1024,797682383
1024,797687100
1024,797692994
1024,797697641
1024,797703382
1024,797708094
1024,797729493
1024,797736326
1024,797743429
1024,797747938
1024,797754416
1024,797758978
1024,797765250
1024,797769147
1024,797774783
1024,797778136
1024,797784796
1024,797789515
1024,797812160
1024,797822380
1024,797833558
1024,797843015
1024,797853380
1024,797860961
1024,797870477
1024,797877154
1024,797889579
1024,797897810
1024,797924978
1024,797932469
1024,797941770
1024,797949797
1024,797959497
1024,797967601
1024,797976053
1024,797984848
1024,797993503
1024,798001757
1024,798007843
1024,798012839
1024,798020301
1024,798025207
1024,798030797
1024,798036784
1024,798042421
1024,798046451
1024,798051946
1024,798055349
1024,798060447
1024,798064043
1024,798068986
1024,798086463
1024,798103255
1024,798119478
1024,798129290
1024,798136599
1024,798145339
1024,798152126
1024,798159834
1024,798165799
1024,798173514
1024,798179850
1024,798187731
1024,798194120
1024,798202602
1024,798208737
1024,798216647
1024,798223383
1024,798231904
1024,798238925
1024,798249165
1024,798256025
1024,798262051
1024,798265987
1024,798271465
1024,798275145
1024,798280138
1024,798284131
1024,798289562
1024,798304659
1024,798310781
1024,798314442
1024,798319477
1024,798323121
1024,798328256
1024,798331969
1024,798337127
1024,798413892
1024,798426087
1024,798430408
1024,798436071
1024,798439800
1024,798444860
1024,798448529
1024,798453668
1024,798460426
1024,798465776
1024,798469445
1024,798474439
1024,798478094
1024,798483309
1024,798487032
1024,798491945
1024,798495588
1024,798500554
1024,798504314
1024,798509864
1024,798513641
1024,798518674
1024,798522405
1024,798527371
1024,798531115
1024,798536280
1024,798539933
1024,798545092
