Bytes,ExecTime
1024,373151635
1024,373205549
1024,373216663
1024,373585328
1024,373599675
1024,373638520
1024,373743417
1024,374015794
1024,374235729
1024,374246546
1024,374442566
1024,374452448
1024,374706831
1024,374717129
1024,374835116
1024,374846276
1024,375011369
1024,375238549
1024,375379111
1024,375578805
1024,375768220
1024,375782119
1024,375808375
1024,375837045
1024,376088758
1024,376304084
1024,376313297
1024,376486024
1024,376786115
1024,377019704
1024,377279790
1024,377578346
1024,377783336
1024,377793202
1024,378044523
1024,378055338
1024,378349032
1024,378541017
1024,378809620
1024,378987244
1024,379148221
1024,379459299
1024,379602900
1024,379895194
1024,380062461
1024,380257762
1024,380412110
1024,380568670
1024,380657200
1024,380802652
1024,381709808
1024,381723581
1024,381735520
1024,381742773
1024,381875060
1024,381890024
1024,381925217
1024,381941319
1024,381953904
1024,381963514
1024,381977996
1024,381984577
1024,381991593
1024,381999211
1024,382045701
1024,382056215
1024,382065068
1024,382075883
1024,382083768
1024,387096376
1024,387111390
1024,387148155
1024,387158147
1024,387169032
1024,387292335
1024,387304863
1024,387312024
1024,387317631
1024,387324361
1024,387330088
1024,388736873
1024,388752050
1024,388798533
1024,388808839
1024,389008442
1024,389018469
1024,389027655
1024,389035324
1024,389044735
1024,389052320
1024,389061577
1024,389069339
1024,389079440
1024,389087751
1024,389097935
1024,389106370
1024,389116464
1024,389124918
1024,389135057
1024,389144310
1024,389206649
1024,389215668
1024,389407474
1024,389421726
1024,389460735
1024,389472800
1024,389513004
1024,389522747
1024,389581854
1024,389591718
1024,389602895
1024,389611665
1024,389621544
1024,390028510
1024,390047517
1024,390093308
1024,390105675
1024,390149702
1024,390157890
1024,390302158
1024,390315290
1024,390327600
1024,390336903
1024,390346222
1024,390365486
1024,390376840
1024,390384178
1024,390394253
1024,390408096
1024,390420305
1024,390427288
1024,390441235
1024,390449445
1024,390458883
1024,390466883
1024,390655716
1024,390665097
1024,390674898
1024,390682446
1024,390691731
1024,390699291
1024,390708467
1024,390716287
1024,390726034
1024,390734343
1024,390744162
1024,390755674
1024,390765552
1024,390773502
1024,390784215
1024,390798172
1024,390808010
1024,390815317
1024,390825265
1024,390833804
1024,390843214
1024,392940945
1024,392953264
1024,392964906
1024,392973809
1024,392983231
1024,392991100
1024,393000646
1024,393008428
1024,393017821
1024,393025344
1024,393034696
1024,393042892
1024,393057541
1024,393066004
1024,393074996
1024,393081710
1024,393089975
1024,393098018
1024,393106642
1024,393113503
1024,393120986
1024,393127262
1024,393134994
1024,393142604
1024,393151565
1024,393159681
1024,393172164
1024,393179220
1024,393187462
1024,393195938
1024,393205880
1024,393214762
1024,393225102
1024,393234171
1024,393244861
1024,393255481
1024,393263531
1024,393267239
1024,393271899
1024,393275458
1024,393284881
1024,393288988
1024,393294478
1024,393299104
1024,393412788
1024,393419355
1024,393425484
1024,393429012
1024,393433278
1024,393436294
1024,393440251
1024,393443347
1024,393447184
1024,393450415
1024,393458009
1024,393462282
1024,393466751
1024,393469773
1024,393473626
1024,393476681
1024,393480686
1024,393483915
1024,393489505
1024,395173024
1024,395186061
1024,395233342
1024,395253590
1024,395268786
1024,395278084
1024,395289718
1024,395297989
1024,395308088
1024,397330747
1024,397346441
1024,397400453
1024,397507256
1024,397525456
1024,397535639
1024,397544287
1024,397554978
1024,397563689
1024,397578029
1024,397961336
1024,398150733
1024,398161526
1024,398171191
1024,398178341
1024,398188805
1024,398196926
1024,398208150
1024,398218890
1024,398230850
1024,398238475
1024,398247112
1024,398254264
