Bytes,ExecTime
1024,961604077
1024,961611566
1024,961617116
1024,962553947
1024,962564939
1024,962572744
1024,962578298
1024,962585147
1024,962596855
1024,962605085
1024,962610609
1024,962617051
1024,962622375
1024,962760885
1024,962769988
1024,962833011
1024,962843194
1024,962885106
1024,962898093
1024,963033331
1024,963044563
1024,963274936
1024,963480262
1024,963646282
1024,963728733
1024,963968086
1024,964135658
1024,964854636
1024,964864757
1024,964873019
1024,964984290
1024,964997942
1024,965012446
1024,965135907
1024,965147750
1024,965161265
1024,965167833
1024,965286979
1024,965298436
1024,965347233
1024,965354912
1024,965449395
1024,965490882
1024,965545571
1024,965556146
1024,965727268
1024,967444614
1024,967461527
1024,967479934
1024,967486199
1024,967494820
1024,967500562
1024,967506961
1024,967512391
1024,967518916
1024,967550338
1024,967748751
1024,967760094
1024,967806103
1024,967816884
1024,967866066
1024,967902365
1024,967915526
1024,967928139
1024,967973347
1024,967983555
1024,968231357
1024,968247140
1024,968296539
1024,968304658
1024,968344657
1024,968362111
1024,968378282
1024,968389633
1024,968400880
1024,968425059
1024,968562848
1024,968573696
1024,968605895
1024,968614909
1024,968790089
1024,968806663
1024,968815447
1024,968821188
1024,968827803
1024,968833246
1024,968839496
1024,968849055
1024,968892448
1024,968899497
1024,969008760
1024,969017882
1024,969041564
1024,970185026
1024,970204833
1024,970219017
1024,970228819
1024,970240172
1024,970249608
1024,970273916
1024,970285150
1024,970294804
1024,970304692
1024,970550211
1024,970590460
1024,970600459
1024,970668669
1024,970814172
1024,970825627
1024,970873560
1024,970882618
1024,970923732
1024,970942742
1024,970950651
1024,970972986
1024,971071440
1024,971082385
1024,971732420
1024,971744920
1024,971791270
1024,971801654
1024,971809390
1024,971819801
1024,971832232
1024,971874020
1024,971885515
1024,972664825
1024,972674867
1024,972863795
1024,972873423
1024,972887590
1024,972898840
1024,972906366
1024,973075030
1024,973090387
1024,973103011
1024,973112761
1024,973137359
1024,973206814
1024,973247175
1024,973258864
1024,973290476
1024,973297532
1024,973401096
1024,973408029
1024,973428301
1024,974075755
1024,974086134
1024,974121499
1024,974130967
1024,974148908
1024,974168597
1024,974195736
1024,974209816
1024,974221400
1024,974262297
1024,974882769
1024,974892934
1024,975055148
1024,975065977
1024,975110453
1024,975125937
1024,975135030
1024,975142442
1024,975190419
1024,975203480
1024,975212118
1024,975222827
1024,975366296
1024,975379469
1024,975393521
1024,976728835
1024,976739768
1024,976827876
1024,976842208
1024,976882410
1024,976903325
1024,976916740
1024,976939299
1024,976946297
1024,976953076
1024,977335165
1024,977345721
1024,977395345
1024,977405896
1024,977415377
1024,977510624
1024,977600006
1024,977608455
1024,977620739
1024,977966195
1024,977978374
1024,978032074
1024,978043277
1024,978051558
1024,978057104
1024,978063613
1024,978242428
1024,978262278
1024,978272056
1024,978562403
1024,978571987
1024,978875192
1024,978888729
1024,978897813
1024,978907206
1024,978913059
1024,978919657
1024,978925502
1024,978932507
1024,978939608
1024,978952581
1024,979779961
1024,979790624
1024,979824471
1024,979832502
1024,979852016
1024,980668848
1024,980680883
1024,980725962
1024,980735572
1024,980744804
1024,980751984
1024,980761055
1024,980770804
1024,980779505
1024,980786605
1024,981735787
1024,981748424
1024,981761602
1024,981771792
1024,981783665
1024,981793489
1024,982164439
1024,982175259
1024,982301683
1024,982315655
1024,983116160
1024,983133660
1024,983146236
1024,983156040
1024,983167967
1024,983177422
1024,983189158
1024,983201018
1024,983212039
1024,983225361
1024,983560709
1024,983677218
1024,983687808
1024,983726309
1024,983736189
1024,983758552
1024,983925196
1024,983936601
1024,983950172
1024,983959657
1024,984536593
1024,984549119
1024,984560883
1024,984570563
1024,984581518
1024,984691369
1024,984701702
1024,984713156
1024,984723311
1024,984734035
1024,985606485
1024,985618245
1024,985629903
1024,985639944
1024,985655662
1024,985664537
1024,985675983
1024,985755826
1024,985766178
1024,985777799
1024,987195397
1024,987210653
1024,987282142
1024,987292371
1024,987307011
1024,987629581
1024,987641797
1024,987774615
1024,987785886
1024,987964053
1024,987974088
1024,987984471
1024,987992148
1024,988007901
1024,988018015
1024,988041725
1024,988050236
1024,988103734
1024,988111985
1024,988122286
1024,988157398
1024,988168153
1024,988298637
1024,988309371
1024,988350846
1024,988359422
1024,988393058
1024,988401278
1024,988589960
1024,988618924
1024,988653175
1024,988784273
1024,988798365
1024,988851048
1024,988870329
1024,988901260
1024,988914999
1024,988924475
1024,988979554
1024,988998840
1024,989009540
1024,989045010
1024,989080793
1024,989156625
1024,989168637
1024,989181211
1024,989190740
1024,989230477
1024,989241551
1024,989276511
1024,989289411
1024,989324634
1024,989335606
1024,989377394
1024,989388037
1024,989420979
1024,989543940
1024,989554382
1024,989579359
1024,989847618
1024,989859754
1024,989908534
1024,989917786
1024,989941807
1024,990044273
1024,990073712
1024,990087059
1024,990099989
1024,990160164
1024,990170998
1024,990219359
1024,990231928
1024,990397982
1024,990557637
1024,990570392
1024,990581540
1024,990590173
1024,990601656
1024,990611418
1024,990622619
1024,990631590
1024,990647274
1024,991191001
1024,991202804
1024,991214778
1024,991224877
1024,991235649
1024,991245387
1024,991256634
1024,991266215
1024,991276743
1024,991285757
1024,991986672
1024,991998306
1024,992008965
1024,992017961
1024,992028692
1024,992090814
1024,992102436
1024,992165151
1024,992175571
1024,992186842
1024,993017024
1024,993028872
1024,993117149
1024,993129760
1024,993228432
1024,993681111
1024,993693113
1024,993730289
1024,993741239
1024,993823464
1024,994102025
1024,994114997
1024,994273256
1024,994284664
1024,994402078
1024,994412376
1024,994540856
1024,994552298
1024,994669095
1024,994680058
1024,994767473
1024,994777796
1024,994863619
1024,994874794
1024,995003080
1024,995014120
1024,995139752
1024,995151978
1024,995192767
1024,995251489
1024,995261439
1024,995318204
1024,995355449
1024,995367522
1024,995453733
1024,995464450
1024,995480999
1024,995511208
1024,996020877
1024,996032641
1024,996136692
1024,996146668
1024,996165886
1024,996230664
1024,996296344
1024,996361222
1024,996521811
1024,996533929
1024,996545112
1024,996555645
1024,996568393
1024,996577851
1024,996588462
1024,996637327
1024,996647834
1024,996658905
1024,996880957
1024,996939572
1024,996951369
1024,997048397
1024,997072831
1024,997185661
1024,997199404
1024,997283995
1024,997297789
1024,997335151
1024,997976351
1024,998015902
1024,998027456
1024,999968345
1024,999992578
1024,1000006194
1024,1000015195
1024,1000025535
1024,1000033095
1024,1000043073
1024,1000131362
1024,1000138548
1024,1000251933
1024,1001451153
1024,1001463486
1024,1001501775
1024,1001512794
1024,1001602322
1024,1001613149
1024,1001637182
1024,1001645905
1024,1001656135
1024,1001664450
1024,1002036886
1024,1002183152
1024,1002197489
1024,1002336130
1024,1002346247
1024,1002360056
1024,1002368040
1024,1002377864
1024,1002386050
1024,1002397752
1024,1002407304
1024,1002935065
1024,1002974369
1024,1002988274
1024,1003019088
1024,1003050303
1024,1003057883
1024,1003086461
1024,1003138725
1024,1003145672
1024,1003168625
1024,1003621012
1024,1003634348
1024,1003678741
1024,1003687723
1024,1003733420
1024,1003742707
1024,1003777699
1024,1003789060
1024,1003819183
1024,1003829449
1024,1003859026
1024,1003922550
1024,1003933167
1024,1003943850
1024,1004907597
1024,1004922104
1024,1004934483
1024,1004942507
1024,1004952386
1024,1004966540
1024,1004977033
1024,1005020789
1024,1005030324
1024,1005067186
1024,1005767968
1024,1005781141
1024,1005936169
1024,1005950236
1024,1006075392
1024,1006085813
1024,1006220943
1024,1006231117
1024,1006476431
1024,1006487843
1024,1006636874
1024,1006647926
1024,1006732556
1024,1006739458
1024,1007054636
1024,1007079133
1024,1007120400
1024,1007138644
1024,1007839038
1024,1007857101
1024,1007868424
1024,1007885622
1024,1007895906
1024,1008043157
1024,1008150677
1024,1008203833
1024,1008214781
1024,1008225534
1024,1008263733
1024,1008274119
1024,1008304177
1024,1008331012
1024,1008387366
1024,1008397594
1024,1008870415
1024,1008884560
1024,1008933227
1024,1008943297
1024,1009022900
1024,1009031785
1024,1009041852
1024,1009049672
1024,1009058978
1024,1009067407
1024,1009395767
1024,1009453949
1024,1009468618
1024,1009530744
1024,1009741589
1024,1009762031
1024,1009771768
1024,1009813219
1024,1009823295
1024,1009830549
1024,1010246101
1024,1010258713
1024,1010269894
1024,1010278682
1024,1010287752
1024,1010295180
1024,1010305947
1024,1010344463
1024,1010353225
1024,1010367429
1024,1010766428
1024,1010778131
1024,1010792235
1024,1010823364
1024,1010837060
1024,1010846331
1024,1010855867
1024,1010868699
1024,1011045461
1024,1011058415
1024,1011295970
1024,1011307464
1024,1011329020
1024,1011410586
1024,1011420250
1024,1011560483
1024,1011571014
1024,1012103457
1024,1012114453
1024,1012733521
1024,1012760410
1024,1012778408
1024,1012789316
1024,1012798554
1024,1012808007
1024,1012817212
1024,1012825334
1024,1012951835
1024,1012964371
1024,1012997780
1024,1013343222
1024,1013523554
1024,1013535020
1024,1013561524
1024,1013573152
1024,1013583948
1024,1013640153
1024,1013650385
1024,1013661132
1024,1022235250
1024,1022940422
1024,1022955460
1024,1023028167
1024,1023045104
1024,1023096711
1024,1023111032
1024,1023123438
1024,1023636649
1024,1023650053
1024,1023659187
1024,1024027715
1024,1024039946
1024,1024048033
1024,1024053798
1024,1024060509
1024,1024065949
1024,1024072269
1024,1024887877
1024,1024902597
1024,1024949170
1024,1024960194
1024,1025051966
1024,1025075053
1024,1025095143
1024,1025109738
1024,1025123305
1024,1025135709
1024,1025262691
1024,1025272487
1024,1025309525
1024,1025912726
1024,1025931503
1024,1026015899
1024,1026027434
1024,1026097208
1024,1026118676
1024,1026169151
1024,1026181339
1024,1026205977
1024,1026218396
1024,1026366685
1024,1026399792
1024,1026413449
1024,1026428451
1024,1026438124
1024,1026458137
1024,1026468214
1024,1026526505
1024,1026538119
1024,1026548421
1024,1027653423
1024,1027668483
1024,1027683173
1024,1027716455
1024,1027730053
1024,1027742541
1024,1027752570
1024,1027767932
1024,1027790033
1024,1027849059
1024,1028205216
1024,1028216740
1024,1028320464
1024,1028331304
1024,1028342218
1024,1028351052
1024,1028362195
1024,1028371112
1024,1028381407
1024,1028396948
1024,1028473913
1024,1028484606
1024,1028785740
1024,1028805900
1024,1028813539
1024,1028823871
1024,1028858059
1024,1028868173
1024,1028915983
1024,1028926296
1024,1029253402
1024,1029263405
1024,1030669554
1024,1030703163
1024,1030782292
1024,1030795648
1024,1031322670
1024,1031358176
1024,1031386343
1024,1031396021
1024,1031406756
1024,1031427626
1024,1031807665
1024,1031828556
1024,1031877500
1024,1031898810
1024,1031907997
1024,1031925122
1024,1031934662
1024,1031945121
1024,1032013117
1024,1032020707
1024,1032360406
1024,1032375064
1024,1032433275
1024,1032445029
1024,1032503113
1024,1032513102
1024,1032548235
1024,1032557347
1024,1032588509
1024,1032600579
1024,1032813039
1024,1032844221
1024,1032893971
1024,1032929649
1024,1034550674
1024,1034565806
1024,1034654583
1024,1034667768
1024,1035582321
1024,1035599123
1024,1035611620
1024,1035621147
1024,1035631121
1024,1035638874
1024,1038166685
1024,1038181171
1024,1038195038
1024,1038203964
1024,1038214787
1024,1038227246
1024,1038238265
1024,1038271583
1024,1038281714
1024,1038306199
1024,1038442214
1024,1038453252
1024,1038516077
1024,1038528289
1024,1038562091
1024,1038631329
1024,1038700274
1024,1038712004
1024,1038736791
1024,1038789039
1024,1039056637
1024,1039068771
1024,1039080114
1024,1039089793
1024,1039111868
1024,1039123043
1024,1039176353
1024,1039198921
1024,1039701240
1024,1039714890
1024,1041740622
1024,1041755923
1024,1041929643
1024,1041940261
1024,1042113897
1024,1042127220
1024,1042253097
1024,1042265316
1024,1042300709
1024,1042311255
1024,1042384119
1024,1042393961
1024,1042402468
1024,1042410550
1024,1042417989
1024,1042436550
1024,1044048271
1024,1044062204
1024,1044204158
1024,1044213919
1024,1044531397
1024,1044540919
1024,1044836993
1024,1044850410
1024,1045179251
1024,1045188277
1024,1045814107
1024,1045828892
1024,1045872708
1024,1045882428
1024,1045966315
1024,1045978206
1024,1045991550
1024,1046000709
1024,1046045660
1024,1046056221
1024,1046152314
1024,1046163610
1024,1046198241
1024,1046227833
1024,1046432456
1024,1046443411
1024,1046571525
1024,1046581929
1024,1046727228
1024,1046735875
1024,1046859815
1024,1046868657
1024,1048366583
1024,1048378582
1024,1048498694
1024,1048507593
1024,1049038263
1024,1049049225
1024,1049162709
1024,1049172356
1024,1049604588
1024,1049617035
1024,1050095999
1024,1050107872
1024,1050119515
1024,1050128170
1024,1050138605
1024,1050147337
1024,1051557982
1024,1051570481
1024,1051682071
1024,1051691602
1024,1053299137
1024,1053313084
1024,1053406588
1024,1053415409
1024,1053430483
1024,1053438240
1024,1053474809
1024,1053489872
1024,1053499277
1024,1053510318
1024,1053860508
1024,1053873273
1024,1053930501
1024,1053939988
1024,1055285382
1024,1055299048
1024,1057934379
1024,1057948635
1024,1057990088
1024,1058000888
1024,1058082159
1024,1058091953
1024,1058104341
1024,1058113887
1024,1058125270
1024,1058135071
1024,1059574438
1024,1059593806
1024,1059603477
1024,1059673463
1024,1059684666
1024,1059699671
1024,1059709588
1024,1059721089
1024,1059859273
1024,1059869793
1024,1062178781
1024,1062209133
1024,1062220663
1024,1062229271
1024,1062239785
1024,1062248785
1024,1062495714
1024,1062507436
1024,1062516709
1024,1062525359
1024,1063649115
1024,1063662222
1024,1063702468
1024,1063713030
1024,1064135807
1024,1064146884
1024,1064157534
1024,1064165143
1024,1064174922
1024,1064182498
1024,1066803193
1024,1066817743
1024,1066829897
1024,1066844293
1024,1066854117
1024,1066861537
1024,1066870373
1024,1067123373
1024,67134653
1024,67145744
1024,67704444
1024,67726746
1024,67914906
1024,67925150
1024,68109014
1024,68117915
1024,68246114
1024,68256138
1024,68423001
1024,68434623
1024,69540410
1024,69553539
1024,69795325
1024,70109559
1024,70122029
1024,70227860
1024,70239240
1024,70398065
1024,70408466
1024,70536291
1024,70550448
1024,70580749
1024,70666819
1024,70677812
1024,70774640
1024,70785324
1024,70880897
1024,70902171
1024,70940788
1024,70953184
1024,70963468
1024,70972478
1024,71548904
1024,71562581
1024,71698326
1024,71708528
1024,71936510
1024,71947946
1024,72072797
1024,72081641
1024,72233682
1024,72242564
1024,74459624
1024,74478846
1024,74489134
1024,74509067
1024,74521567
1024,74530200
1024,74540015
1024,74548608
1024,74556991
1024,74565671
1024,74862198
1024,74962658
1024,74969848
1024,75083170
1024,75092270
1024,75231367
1024,75242287
1024,75281980
1024,75291576
1024,75331039
1024,75343701
1024,75369964
1024,75518451
1024,77469702
1024,77486223
1024,77638272
1024,77648874
1024,78086171
1024,78099658
1024,78167776
1024,78178391
1024,78189905
1024,78198318
1024,79820755
1024,79835802
1024,79880701
1024,79891347
1024,80572991
1024,80584457
1024,80922512
1024,81298415
1024,81309889
1024,81492447
1024,81503561
1024,81621525
1024,81631906
1024,83260802
1024,83274130
1024,83446708
1024,83457962
1024,83467083
1024,83472825
1024,83479432
1024,83484925
1024,83605677
1024,83615169
1024,83749839
1024,83760894
1024,83869294
1024,83879861
1024,83996802
1024,84007468
1024,84141863
1024,84152167
1024,84260718
1024,84272355
1024,84346515
1024,84360505
1024,84486492
1024,84498737
1024,86498091
1024,86509554
1024,86774089
1024,86789798
1024,86878157
1024,86887322
1024,86978335
1024,87081227
1024,87527458
1024,87540010
1024,87657874
1024,87667866
1024,88240870
1024,88251712
1024,88461123
1024,88473400
1024,88980775
1024,88992029
1024,89125349
1024,89134508
1024,89235198
1024,89243733
1024,89631183
1024,89642406
1024,89654939
1024,89661702
1024,89690932
1024,89697906
1024,89734678
1024,89742958
1024,89767064
1024,89789062
1024,89999580
1024,90020956
1024,90036683
1024,90088093
1024,90101739
1024,90295643
1024,90306865
1024,90349386
1024,90387927
1024,90399458
1024,90412506
1024,90420548
1024,91741899
1024,91755102
1024,91920793
1024,91931758
1024,92278974
1024,92290123
1024,92416955
1024,92426776
1024,92786836
1024,92799239
1024,93393547
1024,93404386
1024,93557277
1024,93567252
1024,93981531
1024,93993310
1024,94174682
1024,94187542
1024,94882749
1024,94894194
1024,95520725
1024,95532741
1024,95720586
1024,95743371
1024,96399254
1024,96411298
1024,96562132
1024,96572409
1024,96810886
1024,96825949
1024,99509505
1024,99522841
1024,99945640
1024,99960866
1024,100111551
1024,100122661
1024,100413597
1024,100425133
1024,100557183
1024,100568041
1024,100869001
1024,100880179
1024,101013169
1024,101023635
1024,101300370
1024,101310490
1024,101605199
1024,101617457
1024,101761687
1024,101772441
1024,102115983
1024,102127584
1024,102140154
1024,102149229
1024,102159259
1024,103001398
1024,103042959
1024,103176222
1024,103186519
1024,103283948
1024,105258386
1024,105271834
1024,105382509
1024,105393107
1024,105692986
1024,105705095
1024,105828818
1024,105838497
1024,106096799
1024,106110167
1024,106144988
1024,106155205
1024,107502861
1024,107515378
1024,107720361
1024,107731558
1024,107829934
1024,107840765
1024,108511715
1024,108531867
1024,108651290
1024,108661898
1024,108951523
1024,108962882
1024,109086741
1024,109096788
1024,109395513
1024,109407593
1024,109758593
1024,109773308
1024,109909786
1024,114072315
1024,114091373
1024,114303076
1024,114318494
1024,114785723
1024,114797461
1024,114939503
1024,114949868
1024,115085229
1024,115097081
1024,115108331
1024,122189911
1024,122258275
1024,122443242
1024,122461369
1024,122519577
1024,122534875
1024,122555490
1024,122568226
1024,122660654
1024,122676297
1024,122723375
1024,122737510
1024,122764117
1024,122777908
1024,122868883
1024,122879514
1024,122952550
1024,122991130
1024,123014788
1024,123157742
1024,123427396
1024,123580230
1024,125931212
1024,126092414
1024,126103079
1024,126214323
1024,126225837
1024,126239884
1024,126248327
1024,126259699
1024,126281438
1024,126293236
1024,126365677
1024,126377320
1024,126387734
1024,126460506
1024,126474891
1024,126635140
1024,126648325
1024,126659828
1024,126669988
1024,126682070
1024,126724036
1024,126734100
1024,126769187
1024,126779756
1024,126816844
1024,126826850
1024,126942266
1024,126954335
1024,126964066
1024,126980210
1024,127018304
1024,127050239
1024,127106298
1024,127115223
1024,127138843
1024,127147591
1024,127287898
1024,127302775
1024,127315062
1024,127354922
1024,127374971
1024,127404869
1024,132262074
1024,132282958
1024,132293889
1024,132306992
1024,132323238
1024,132346346
1024,132357688
1024,132366082
1024,132375021
1024,132385196
1024,135545486
1024,135560773
1024,135573490
1024,135582373
1024,135593056
1024,136941364
1024,136955267
1024,140189043
1024,140202776
1024,140212338
1024,140549323
1024,140561379
1024,140594386
1024,140603177
1024,140656839
1024,140666285
1024,140676194
1024,140683969
1024,140693252
1024,140701311
1024,140928414
1024,140952119
1024,141042488
1024,141054709
1024,141066078
1024,141078327
1024,141094621
1024,141134772
1024,141142973
1024,141162946
1024,141431320
1024,141578154
1024,141587955
1024,141733720
1024,141743197
1024,141823500
1024,141833110
1024,141941852
1024,141952688
1024,142059272
1024,142189548
1024,146991070
1024,147299062
1024,147311567
1024,147326504
1024,147340614
1024,147353867
1024,147362108
1024,147377377
1024,147388261
1024,147396856
1024,147659639
1024,147685088
1024,147904790
1024,147927747
1024,148107150
1024,148117970
1024,148339656
1024,148351528
1024,148457872
1024,148468359
1024,148664974
1024,148676402
1024,148883485
1024,148895168
1024,149002576
1024,149012625
1024,149147667
1024,149160733
1024,149275513
1024,149289947
1024,149549693
1024,149770917
1024,149782411
1024,149818169
1024,150019086
1024,150030597
1024,150090267
1024,150246284
1024,150347489
1024,150412657
1024,150425037
1024,150451589
1024,150561324
1024,150624928
1024,150635279
1024,150711303
1024,150723368
1024,150740485
1024,150780773
1024,150791575
1024,150802003
1024,150826916
1024,151039436
1024,151050737
1024,151078989
1024,151115875
1024,151128663
1024,151162491
1024,151171757
1024,151203121
1024,151272626
1024,151427668
1024,151497601
1024,151561818
1024,151638495
1024,151656394
1024,151703441
1024,151714131
1024,154076731
1024,154168290
1024,154247040
1024,154326874
1024,154337018
1024,154348261
1024,154357031
1024,154368005
1024,154376758
1024,154387272
1024,158876145
1024,158892526
1024,158928807
1024,158939749
1024,159003815
1024,159013660
1024,159025170
1024,159034776
1024,159045831
1024,159057384
1024,159590112
1024,159603662
1024,159682894
1024,159692508
1024,159704130
1024,159713686
1024,159724844
1024,159733735
1024,159751294
1024,159761556
1024,160312657
1024,160326952
1024,160459049
1024,160468285
1024,160595022
1024,163312259
1024,163324455
1024,163332143
1024,163337613
1024,163344029
1024,163535683
1024,163546527
1024,163559573
1024,163567194
1024,165923578
1024,166083666
1024,166091613
1024,166216606
1024,166229418
1024,166263845
1024,166419823
1024,166452356
1024,166581265
1024,166738509
1024,166749393
1024,166884252
1024,166894423
1024,167003037
1024,167014308
1024,167122039
1024,167218417
1024,167230472
1024,167364927
1024,167376204
1024,167500107
1024,167567526
1024,167692783
1024,167785403
1024,167797274
1024,167959321
1024,167970536
1024,168204743
1024,168215381
1024,168319469
1024,168329161
1024,168721784
1024,168733852
1024,168854664
1024,168864362
1024,169272146
1024,169284301
1024,169295075
1024,169304033
1024,169314268
1024,169321478
1024,169612951
1024,169624949
1024,169744191
1024,169755171
1024,170299877
1024,170313217
1024,170435713
1024,170447442
1024,170561435
1024,170573341
1024,170683890
1024,170697626
1024,170737347
1024,170747070
1024,175286687
1024,175312653
1024,175323169
1024,175334151
1024,175341554
1024,175351047
1024,175358699
1024,175369010
1024,175597064
1024,175610034
1024,175648339
1024,175794814
1024,175806391
1024,175929742
1024,175960158
1024,176035915
1024,176111709
1024,176119880
1024,176213394
1024,176225817
1024,176261011
1024,176270544
1024,176298099
1024,176364581
1024,176372930
1024,176449328
1024,176462564
1024,176496036
1024,176508822
1024,176574173
1024,176583355
1024,176607148
1024,176771710
1024,176782215
1024,176793906
1024,176802041
1024,176854374
1024,176861516
1024,176869884
1024,176920962
1024,176928611
1024,177025495
1024,177103014
1024,177111347
1024,177203142
1024,177213727
1024,177224317
1024,177310659
1024,177318843
1024,177326963
1024,177435657
1024,177446278
1024,177474250
1024,177529765
1024,177539406
1024,177567798
1024,177640503
1024,177648451
1024,177751476
1024,177761728
1024,177797867
1024,177807371
1024,177893848
1024,177909025
1024,178009708
1024,178022123
1024,178072268
1024,178084097
1024,178097976
1024,178106561
1024,178140150
1024,178150981
1024,178228526
1024,178237593
1024,180336976
1024,180351093
1024,180359753
1024,182925591
1024,183194649
1024,183207088
1024,183356414
1024,183369625
1024,183407113
1024,183416663
1024,183448174
1024,183457167
1024,183520579
1024,183532217
1024,183631601
1024,183649501
1024,183659105
1024,183668244
1024,183905846
1024,183923123
1024,183936730
1024,183955062
1024,183968057
1024,183998154
1024,184009563
1024,184032914
1024,184042632
1024,184052808
1024,184161236
1024,184172593
1024,184181278
1024,184292216
1024,184351199
1024,184379063
1024,184396929
1024,184407424
1024,184422498
1024,184433481
1024,184461508
1024,184472222
1024,184548064
1024,184655878
1024,184666740
1024,184679480
1024,184689907
1024,184728965
1024,184739383
1024,184802070
1024,184814114
1024,184854501
1024,184863963
1024,184957581
1024,184967459
1024,185003551
1024,185015188
1024,185048939
1024,185057691
1024,185089135
1024,185098874
1024,185286511
1024,185298971
1024,185310007
1024,185319704
1024,185334299
1024,185342939
1024,185395271
1024,185405200
1024,185416935
1024,185424893
1024,185550045
1024,185560364
1024,185590100
1024,185630310
1024,185641589
1024,185692746
1024,185703377
1024,185714080
1024,185757676
1024,185767747
1024,185852177
1024,185862515
1024,185951870
1024,185964384
1024,185996623
1024,186007220
1024,186040931
1024,186050641
1024,186148140
1024,186157857
1024,186169220
1024,186278363
1024,186290918
1024,186432055
1024,186446682
1024,186462732
1024,186481737
1024,186497898
1024,186547038
1024,186607184
1024,186620699
1024,186628994
1024,186638505
1024,186800574
1024,186811792
1024,187052854
1024,187063989
1024,187170698
1024,187180716
1024,187315012
1024,187326365
1024,187366247
1024,187376063
1024,187605468
1024,187616478
1024,187627988
1024,187636993
1024,187647883
1024,187656906
1024,187905453
1024,187916704
1024,187953448
1024,187963271
1024,188139425
1024,188217586
1024,188231307
1024,188360642
1024,188448204
1024,188557888
1024,188570391
1024,188654540
1024,188664912
1024,188732527
1024,188867382
1024,188903811
1024,189018628
1024,189065129
1024,189204958
1024,191868300
1024,192082910
1024,192116273
1024,192295264
1024,192364286
1024,192507825
1024,192593284
1024,192603543
1024,192798480
1024,192811712
1024,192912461
1024,193028038
1024,193112747
1024,193229318
1024,193347188
1024,193380097
1024,193519093
1024,193630779
1024,193663855
1024,195070511
1024,195090049
1024,195101301
1024,195109961
1024,195120026
1024,195128052
1024,195137482
1024,195146185
1024,195156843
1024,195165074
1024,199455185
1024,199475876
1024,199485004
1024,199493895
1024,199499670
1024,199653067
1024,199666097
1024,199710595
1024,199718761
1024,199726248
1024,199870996
1024,199880964
1024,199891815
1024,199899551
1024,199915966
1024,199950113
1024,200125420
1024,200140097
1024,200152520
1024,200174682
1024,200184491
1024,200208390
1024,200221404
1024,200234234
1024,200242562
1024,200256116
1024,200376066
1024,200427835
1024,200441944
1024,200465384
1024,200475656
1024,200482981
1024,200538897
1024,200583512
1024,200594688
1024,200602627
1024,200768231
1024,200781442
1024,200812904
1024,200824753
1024,200859218
1024,200869008
1024,200926320
1024,200943988
1024,200957768
1024,200966814
1024,200977240
1024,200987333
1024,201023060
1024,201031852
1024,201066394
1024,201076638
1024,201110084
1024,201176859
1024,201189822
1024,201224203
1024,201233680
1024,201277388
1024,201288635
1024,201299723
1024,201330283
1024,201338821
1024,201415826
